sales_document,sales_item,document_date,posting_date,company_code,sales_org,distribution_channel,division,plant,customer_id,product_id,quantity,uom,net_price_usd,discount_pct,net_value_usd,tax_rate,gross_value_usd,currency,status
7000001207,636,2025-01-16,2025-01-16,US00,US01,10,1,USE1,C00074,P00008,4,EA,7.1,0.11,25.28,0.09,27.56,USD,Delivered
7000001208,637,2025-05-10,2025-05-12,US00,US01,10,1,USE1,C00011,P00010,4,EA,11.67,0.08,42.95,0.065,45.74,USD,Billed
7000001208,638,2025-01-13,2025-01-14,US00,US01,10,2,USC1,C00048,P00013,2,EA,10.86,0.01,21.5,0.07,23.01,USD,Billed
7000001208,639,2024-02-16,2024-02-19,US00,US01,20,2,USW1,C00056,P00009,5,EA,3.2,0.04,15.36,0.09,16.74,USD,Open
7000001209,640,2025-07-04,2025-07-08,US00,US01,10,2,USW1,C00002,P00003,15,EA,11.02,0.05,157.03,0.05,164.88,USD,Delivered
7000001209,641,2025-06-11,2025-06-13,US00,US01,20,2,USW1,C00069,P00001,12,EA,6.55,0.13,68.38,0.05,71.8,USD,Billed
7000001209,642,2025-05-18,2025-05-21,US00,US01,20,1,USC1,C00001,P00014,10,EA,7.66,0.12,67.41,0.05,70.78,USD,Delivered
7000001210,643,2024-01-22,2024-01-25,US00,US01,20,1,USW1,C00064,P00008,2,EA,7.1,0.1,12.78,0.08,13.8,USD,Delivered
7000001210,644,2024-07-31,2024-07-31,US00,US01,20,2,USW1,C00042,P00001,1,EA,6.55,0.06,6.16,0.08,6.65,USD,Delivered
7000001210,645,2024-11-05,2024-11-06,US00,US01,20,1,USE1,C00040,P00001,2,EA,6.55,0.13,11.4,0.05,11.97,USD,Open
7000001211,646,2024-09-28,2024-09-30,US00,US01,10,2,USE1,C00024,P00002,2,EA,1.57,0.18,2.57,0.05,2.7,USD,Billed
7000001211,647,2025-07-24,2025-07-27,US00,US01,10,1,USW1,C00010,P00011,20,EA,9.57,0.08,176.09,0.065,187.54,USD,Delivered
7000001211,648,2024-07-20,2024-07-22,US00,US01,20,1,USC1,C00009,P00014,3,EA,7.66,0.06,21.6,0.05,22.68,USD,Open
7000001212,649,2024-02-01,2024-02-02,US00,US01,10,2,USC1,C00069,P00002,1,EA,1.57,0.09,1.43,0.065,1.52,USD,Open
7000001212,650,2025-03-18,2025-03-21,US00,US01,10,1,USW1,C00066,P00008,10,EA,7.1,0.12,62.48,0.09,68.1,USD,Delivered
7000001212,651,2024-06-10,2024-06-13,US00,US01,20,2,USC1,C00058,P00009,10,EA,3.2,0.05,30.4,0.065,32.38,USD,Delivered
7000001213,652,2024-09-10,2024-09-14,US00,US01,10,1,USE1,C00068,P00013,10,EA,10.86,0.05,103.17,0.05,108.33,USD,Delivered
7000001213,653,2025-06-04,2025-06-05,US00,US01,10,1,USW1,C00071,P00001,15,EA,6.55,0.08,90.39,0.05,94.91,USD,Open
7000001213,654,2025-10-12,2025-10-12,US00,US01,10,1,USE1,C00053,P00014,20,EA,7.66,0.1,137.88,0.05,144.77,USD,Billed
7000001214,655,2025-04-24,2025-04-26,US00,US01,10,2,USE1,C00045,P00007,20,EA,6.82,0.13,118.67,0.065,126.38,USD,Delivered
7000001214,656,2024-01-10,2024-01-11,US00,US01,10,1,USW1,C00051,P00005,2,EA,8.36,0.07,15.55,0.065,16.56,USD,Delivered
7000001214,657,2025-05-19,2025-05-19,US00,US01,10,2,USE1,C00006,P00007,1,EA,6.82,0.1,6.14,0.07,6.57,USD,Delivered
7000001215,658,2025-07-13,2025-07-13,US00,US01,10,2,USC1,C00031,P00006,5,EA,4.57,0.04,21.94,0.09,23.91,USD,Delivered
7000001215,659,2025-03-11,2025-03-14,US00,US01,10,1,USE1,C00021,P00005,6,EA,8.36,0.03,48.66,0.08,52.55,USD,Open
7000001215,660,2024-04-20,2024-04-24,US00,US01,20,1,USW1,C00051,P00011,4,EA,9.57,0.06,35.98,0.09,39.22,USD,Open
7000001216,661,2024-06-01,2024-06-05,US00,US01,10,1,USC1,C00032,P00013,3,EA,10.86,0.12,28.67,0.065,30.53,USD,Delivered
7000001216,662,2025-09-26,2025-09-29,US00,US01,10,2,USW1,C00050,P00004,3,EA,3.99,0.02,11.73,0.065,12.49,USD,Delivered
7000001216,663,2024-04-11,2024-04-13,US00,US01,20,1,USC1,C00011,P00007,10,EA,6.82,0.14,58.65,0.09,63.93,USD,Delivered
7000001217,664,2024-07-09,2024-07-11,US00,US01,20,2,USE1,C00052,P00004,4,EA,3.99,0.08,14.68,0.065,15.63,USD,Billed
7000001217,665,2025-07-16,2025-07-18,US00,US01,20,1,USE1,C00056,P00013,6,EA,10.86,0.02,63.86,0.09,69.61,USD,Billed
7000001217,666,2024-03-21,2024-03-21,US00,US01,10,1,USE1,C00025,P00005,3,EA,8.36,0.06,23.58,0.065,25.11,USD,Delivered
7000001218,667,2025-05-03,2025-05-04,US00,US01,10,1,USW1,C00078,P00002,10,EA,1.57,0.11,13.97,0.065,14.88,USD,Billed
7000001218,668,2024-03-28,2024-04-01,US00,US01,10,2,USW1,C00060,P00011,3,EA,9.57,0.09,26.13,0.09,28.48,USD,Delivered
7000001218,669,2024-07-12,2024-07-13,US00,US01,20,2,USW1,C00003,P00013,3,EA,10.86,0.1,29.32,0.08,31.67,USD,Billed
7000001219,670,2024-04-13,2024-04-13,US00,US01,20,1,USE1,C00006,P00012,10,EA,11.35,0.04,108.96,0.08,117.68,USD,Delivered
7000001219,671,2024-04-05,2024-04-07,US00,US01,10,2,USE1,C00069,P00004,2,EA,3.99,0.09,7.26,0.09,7.91,USD,Billed
7000001219,672,2025-02-26,2025-03-01,US00,US01,20,2,USW1,C00080,P00007,3,EA,6.82,0.08,18.82,0.065,20.04,USD,Billed
7000001220,673,2024-07-16,2024-07-20,US00,US01,10,2,USC1,C00059,P00012,12,EA,11.35,0.13,118.49,0.09,129.15,USD,Open
7000001220,674,2024-01-01,2024-01-02,US00,US01,10,2,USW1,C00075,P00011,5,EA,9.57,0.11,42.59,0.09,46.42,USD,Delivered
7000001220,675,2025-02-10,2025-02-13,US00,US01,10,1,USC1,C00064,P00004,12,EA,3.99,0.09,43.57,0.065,46.4,USD,Open
7000001221,676,2025-01-12,2025-01-13,US00,US01,20,2,USE1,C00049,P00006,3,EA,4.57,0.01,13.57,0.07,14.52,USD,Delivered
7000001221,677,2024-06-15,2024-06-16,US00,US01,10,1,USW1,C00046,P00008,10,EA,7.1,0.14,61.06,0.09,66.56,USD,Open
7000001221,678,2025-05-23,2025-05-24,US00,US01,10,2,USW1,C00027,P00010,3,EA,11.67,0.13,30.46,0.07,32.59,USD,Billed
7000001222,679,2025-09-29,2025-10-01,US00,US01,20,1,USW1,C00078,P00008,2,EA,7.1,0.1,12.78,0.07,13.67,USD,Delivered
7000001222,680,2024-11-08,2024-11-10,US00,US01,10,2,USW1,C00039,P00008,4,EA,7.1,0.1,25.56,0.065,27.22,USD,Delivered
7000001222,681,2025-08-15,2025-08-16,US00,US01,20,2,USC1,C00061,P00012,2,EA,11.35,0.01,22.47,0.065,23.93,USD,Open
7000001223,682,2025-02-21,2025-02-21,US00,US01,20,2,USE1,C00009,P00004,3,EA,3.99,0.14,10.29,0.08,11.11,USD,Delivered
7000001223,683,2025-04-21,2025-04-21,US00,US01,20,2,USC1,C00001,P00006,5,EA,4.57,0.08,21.02,0.09,22.91,USD,Delivered
7000001223,684,2024-03-13,2024-03-15,US00,US01,20,2,USW1,C00064,P00002,3,EA,1.57,0.05,4.47,0.07,4.78,USD,Open
7000001224,685,2024-05-20,2024-05-24,US00,US01,10,2,USE1,C00010,P00007,2,EA,6.82,0.12,12.0,0.09,13.08,USD,Open
7000001224,686,2025-08-04,2025-08-05,US00,US01,20,2,USC1,C00060,P00003,15,EA,11.02,0.06,155.38,0.065,165.48,USD,Delivered
7000001224,687,2024-09-18,2024-09-18,US00,US01,20,1,USW1,C00044,P00004,15,EA,3.99,0.08,55.06,0.065,58.64,USD,Open
7000001225,688,2024-12-05,2024-12-09,US00,US01,10,2,USW1,C00075,P00009,3,EA,3.2,0.0,9.6,0.09,10.46,USD,Open
7000001225,689,2024-11-03,2024-11-06,US00,US01,10,2,USE1,C00002,P00004,12,EA,3.99,0.16,40.22,0.09,43.84,USD,Open
7000001225,690,2024-09-01,2024-09-02,US00,US01,10,1,USW1,C00022,P00004,1,EA,3.99,0.12,3.51,0.05,3.69,USD,Billed
7000001226,691,2025-05-29,2025-06-01,US00,US01,20,2,USW1,C00059,P00002,5,EA,1.57,0.16,6.59,0.05,6.92,USD,Delivered
7000001226,692,2024-12-02,2024-12-03,US00,US01,10,1,USW1,C00078,P00010,20,EA,11.67,0.05,221.73,0.05,232.82,USD,Delivered
7000001226,693,2025-07-28,2025-07-30,US00,US01,10,1,USE1,C00033,P00014,1,EA,7.66,0.03,7.43,0.07,7.95,USD,Delivered
7000001227,694,2025-07-14,2025-07-17,US00,US01,10,1,USW1,C00070,P00014,2,EA,7.66,0.08,14.09,0.09,15.36,USD,Open
7000001227,695,2024-03-16,2024-03-16,US00,US01,10,2,USW1,C00040,P00006,12,EA,4.57,0.06,51.55,0.09,56.19,USD,Delivered
7000001227,696,2024-06-23,2024-06-25,US00,US01,20,2,USE1,C00014,P00013,2,EA,10.86,0.08,19.98,0.09,21.78,USD,Billed
7000001228,697,2024-04-18,2024-04-19,US00,US01,20,1,USE1,C00020,P00012,20,EA,11.35,0.0,227.0,0.08,245.16,USD,Billed
7000001228,698,2024-07-01,2024-07-05,US00,US01,20,2,USC1,C00028,P00001,6,EA,6.55,0.06,36.94,0.05,38.79,USD,Open
7000001228,699,2024-07-10,2024-07-12,US00,US01,20,1,USE1,C00014,P00013,1,EA,10.86,0.04,10.43,0.09,11.37,USD,Open
7000001229,700,2024-03-05,2024-03-06,US00,US01,10,2,USC1,C00050,P00014,1,EA,7.66,0.13,6.66,0.07,7.13,USD,Billed
7000001229,701,2025-04-18,2025-04-19,US00,US01,20,2,USW1,C00057,P00004,15,EA,3.99,0.01,59.25,0.09,64.58,USD,Delivered
7000001229,702,2024-04-09,2024-04-10,US00,US01,20,1,USC1,C00007,P00007,6,EA,6.82,0.03,39.69,0.09,43.26,USD,Billed
7000001230,703,2025-06-27,2025-06-30,US00,US01,10,2,USC1,C00068,P00003,2,EA,11.02,0.08,20.28,0.08,21.9,USD,Billed
7000001230,704,2024-05-07,2024-05-07,US00,US01,10,2,USW1,C00004,P00013,2,EA,10.86,0.11,19.33,0.05,20.3,USD,Delivered
7000001230,705,2025-03-27,2025-03-30,US00,US01,10,2,USW1,C00016,P00004,1,EA,3.99,0.15,3.39,0.05,3.56,USD,Open
7000001231,706,2025-01-03,2025-01-06,US00,US01,10,2,USW1,C00033,P00009,15,EA,3.2,0.15,40.8,0.065,43.45,USD,Open
7000001231,707,2024-02-12,2024-02-13,US00,US01,20,2,USE1,C00044,P00002,3,EA,1.57,0.16,3.96,0.08,4.28,USD,Open
7000001231,708,2025-02-22,2025-02-25,US00,US01,10,1,USE1,C00005,P00006,1,EA,4.57,0.09,4.16,0.08,4.49,USD,Open
7000001232,709,2025-05-02,2025-05-05,US00,US01,20,2,USE1,C00045,P00008,1,EA,7.1,0.17,5.89,0.09,6.42,USD,Open
7000001232,710,2024-03-18,2024-03-22,US00,US01,10,1,USE1,C00055,P00011,8,EA,9.57,0.05,72.73,0.065,77.46,USD,Delivered
7000001232,711,2024-09-26,2024-09-26,US00,US01,10,1,USC1,C00002,P00001,1,EA,6.55,0.14,5.63,0.07,6.02,USD,Delivered
7000001233,712,2024-11-10,2024-11-13,US00,US01,10,2,USW1,C00038,P00015,1,EA,11.16,0.0,11.16,0.08,12.05,USD,Open
7000001233,713,2024-06-16,2024-06-19,US00,US01,20,2,USC1,C00062,P00009,3,EA,3.2,0.12,8.45,0.08,9.13,USD,Open
7000001233,714,2024-12-04,2024-12-05,US00,US01,10,2,USW1,C00048,P00004,6,EA,3.99,0.1,21.55,0.09,23.49,USD,Billed
7000001234,715,2024-07-11,2024-07-11,US00,US01,10,2,USE1,C00013,P00011,20,EA,9.57,0.05,181.83,0.065,193.65,USD,Open
7000001234,716,2025-03-28,2025-03-28,US00,US01,20,2,USC1,C00011,P00009,8,EA,3.2,0.11,22.78,0.065,24.26,USD,Open
7000001234,717,2024-10-09,2024-10-09,US00,US01,10,1,USE1,C00028,P00006,20,EA,4.57,0.0,91.4,0.05,95.97,USD,Delivered
7000001235,718,2024-12-01,2024-12-04,US00,US01,10,1,USE1,C00032,P00011,15,EA,9.57,0.13,124.89,0.08,134.88,USD,Billed
7000001235,719,2025-01-24,2025-01-28,US00,US01,10,2,USW1,C00061,P00014,8,EA,7.66,0.11,54.54,0.065,58.09,USD,Billed
7000001235,720,2025-06-08,2025-06-09,US00,US01,10,2,USC1,C00055,P00012,6,EA,11.35,0.08,62.65,0.07,67.04,USD,Open
7000001236,721,2024-08-27,2024-08-29,US00,US01,20,1,USE1,C00042,P00009,2,EA,3.2,0.13,5.57,0.09,6.07,USD,Delivered
7000001236,722,2025-04-27,2025-04-30,US00,US01,20,1,USC1,C00040,P00015,5,EA,11.16,0.07,51.89,0.065,55.26,USD,Open
7000001236,723,2025-10-20,2025-10-22,US00,US01,10,2,USW1,C00013,P00006,8,EA,4.57,0.06,34.37,0.08,37.12,USD,Open
7000001237,724,2025-08-14,2025-08-18,US00,US01,20,1,USE1,C00079,P00005,3,EA,8.36,0.16,21.07,0.05,22.12,USD,Open
7000001237,725,2025-07-08,2025-07-09,US00,US01,10,2,USW1,C00007,P00011,5,EA,9.57,0.09,43.54,0.09,47.46,USD,Delivered
7000001237,726,2025-04-02,2025-04-06,US00,US01,20,2,USW1,C00012,P00008,4,EA,7.1,0.06,26.7,0.07,28.57,USD,Open
7000001238,727,2024-03-29,2024-03-31,US00,US01,20,1,USW1,C00061,P00006,15,EA,4.57,0.07,63.75,0.065,67.89,USD,Billed
7000001238,728,2024-04-04,2024-04-06,US00,US01,20,1,USW1,C00039,P00014,2,EA,7.66,0.06,14.4,0.08,15.55,USD,Billed
7000001238,729,2025-03-27,2025-03-27,US00,US01,20,2,USE1,C00046,P00014,3,EA,7.66,0.15,19.53,0.09,21.29,USD,Open
7000001239,730,2025-03-03,2025-03-04,US00,US01,10,1,USW1,C00038,P00004,8,EA,3.99,0.02,31.28,0.09,34.1,USD,Billed
7000001239,731,2024-05-30,2024-05-30,US00,US01,10,1,USE1,C00063,P00002,5,EA,1.57,0.01,7.77,0.09,8.47,USD,Billed
7000001239,732,2025-05-28,2025-05-30,US00,US01,20,1,USE1,C00068,P00007,1,EA,6.82,0.13,5.93,0.065,6.32,USD,Delivered
7000001240,733,2025-01-10,2025-01-14,US00,US01,10,2,USE1,C00026,P00003,6,EA,11.02,0.05,62.81,0.065,66.89,USD,Delivered
7000001240,734,2024-01-22,2024-01-26,US00,US01,10,1,USW1,C00061,P00004,10,EA,3.99,0.11,35.51,0.09,38.71,USD,Billed
7000001240,735,2024-11-08,2024-11-09,US00,US01,20,1,USE1,C00062,P00004,10,EA,3.99,0.13,34.71,0.09,37.83,USD,Open
7000001241,736,2025-06-02,2025-06-02,US00,US01,10,2,USC1,C00072,P00014,20,EA,7.66,0.16,128.69,0.08,138.99,USD,Billed
7000001241,737,2024-07-24,2024-07-24,US00,US01,10,2,USC1,C00041,P00001,15,EA,6.55,0.13,85.48,0.065,91.04,USD,Open
7000001241,738,2025-01-09,2025-01-09,US00,US01,10,2,USC1,C00053,P00007,6,EA,6.82,0.01,40.51,0.07,43.35,USD,Billed
7000001242,739,2025-03-26,2025-03-28,US00,US01,10,1,USC1,C00062,P00004,1,EA,3.99,0.1,3.59,0.09,3.91,USD,Delivered
7000001242,740,2025-09-17,2025-09-18,US00,US01,20,2,USE1,C00014,P00008,12,EA,7.1,0.02,83.5,0.07,89.34,USD,Open
7000001242,741,2025-08-17,2025-08-21,US00,US01,20,1,USC1,C00036,P00008,4,EA,7.1,0.1,25.56,0.08,27.6,USD,Open
7000001243,742,2024-06-27,2024-06-30,US00,US01,10,2,USC1,C00057,P00003,15,EA,11.02,0.05,157.03,0.08,169.59,USD,Billed
7000001243,743,2024-07-28,2024-08-01,US00,US01,10,2,USE1,C00040,P00005,2,EA,8.36,0.1,15.05,0.065,16.03,USD,Delivered
7000001243,744,2025-05-14,2025-05-17,US00,US01,20,2,USC1,C00078,P00003,12,EA,11.02,0.09,120.34,0.09,131.17,USD,Open
7000001244,745,2025-04-08,2025-04-09,US00,US01,10,1,USC1,C00034,P00003,12,EA,11.02,0.11,117.69,0.07,125.93,USD,Billed
7000001244,746,2024-05-03,2024-05-03,US00,US01,20,2,USE1,C00015,P00004,2,EA,3.99,0.17,6.62,0.05,6.95,USD,Delivered
7000001244,747,2024-04-22,2024-04-23,US00,US01,10,2,USE1,C00003,P00010,10,EA,11.67,0.09,106.2,0.09,115.76,USD,Billed
7000001245,748,2024-01-12,2024-01-16,US00,US01,20,2,USW1,C00011,P00010,5,EA,11.67,0.08,53.68,0.09,58.51,USD,Billed
7000001245,749,2024-05-05,2024-05-09,US00,US01,20,2,USC1,C00038,P00004,2,EA,3.99,0.05,7.58,0.08,8.19,USD,Delivered
7000001245,750,2025-07-18,2025-07-19,US00,US01,20,2,USE1,C00079,P00003,5,EA,11.02,0.03,53.45,0.08,57.73,USD,Delivered
7000001246,751,2024-11-26,2024-11-26,US00,US01,20,2,USC1,C00048,P00013,3,EA,10.86,0.07,30.3,0.08,32.72,USD,Billed
7000001246,752,2024-10-09,2024-10-13,US00,US01,10,1,USE1,C00067,P00014,8,EA,7.66,0.16,51.48,0.05,54.05,USD,Billed
7000001246,753,2024-05-19,2024-05-22,US00,US01,20,1,USE1,C00057,P00008,12,EA,7.1,0.1,76.68,0.09,83.58,USD,Open
7000001247,754,2025-02-04,2025-02-08,US00,US01,10,2,USE1,C00068,P00005,2,EA,8.36,0.07,15.55,0.09,16.95,USD,Open
7000001247,755,2024-04-06,2024-04-08,US00,US01,20,2,USW1,C00002,P00008,2,EA,7.1,0.02,13.92,0.07,14.89,USD,Billed
7000001247,756,2025-05-31,2025-06-04,US00,US01,20,2,USE1,C00035,P00009,1,EA,3.2,0.07,2.98,0.065,3.17,USD,Delivered
7000001248,757,2025-07-22,2025-07-22,US00,US01,10,1,USE1,C00051,P00015,3,EA,11.16,0.0,33.48,0.09,36.49,USD,Delivered
7000001248,758,2024-03-09,2024-03-09,US00,US01,10,2,USW1,C00028,P00015,3,EA,11.16,0.01,33.15,0.05,34.81,USD,Delivered
7000001248,759,2024-04-27,2024-04-27,US00,US01,10,2,USC1,C00015,P00013,20,EA,10.86,0.02,212.86,0.05,223.5,USD,Billed
7000001249,760,2024-02-28,2024-02-28,US00,US01,10,1,USC1,C00036,P00012,4,EA,11.35,0.07,42.22,0.07,45.18,USD,Delivered
7000001249,761,2024-02-02,2024-02-02,US00,US01,10,2,USW1,C00074,P00008,8,EA,7.1,0.0,56.8,0.065,60.49,USD,Delivered
7000001249,762,2024-11-13,2024-11-13,US00,US01,20,1,USC1,C00007,P00011,10,EA,9.57,0.04,91.87,0.07,98.3,USD,Open
7000001250,763,2024-02-19,2024-02-23,US00,US01,10,1,USW1,C00055,P00002,20,EA,1.57,0.17,26.06,0.09,28.41,USD,Billed
7000001250,764,2025-05-03,2025-05-06,US00,US01,10,2,USC1,C00041,P00001,2,EA,6.55,0.09,11.92,0.09,12.99,USD,Billed
7000001250,765,2024-01-19,2024-01-19,US00,US01,10,2,USE1,C00041,P00003,1,EA,11.02,0.13,9.59,0.065,10.21,USD,Delivered
7000001251,766,2024-07-15,2024-07-18,US00,US01,10,1,USE1,C00016,P00002,12,EA,1.57,0.07,17.52,0.05,18.4,USD,Billed
7000001251,767,2025-03-25,2025-03-26,US00,US01,20,2,USE1,C00069,P00007,2,EA,6.82,0.04,13.09,0.065,13.94,USD,Delivered
7000001251,768,2025-07-12,2025-07-14,US00,US01,10,1,USC1,C00041,P00008,20,EA,7.1,0.06,133.48,0.07,142.82,USD,Open
7000001252,769,2025-03-27,2025-03-28,US00,US01,10,2,USC1,C00006,P00011,12,EA,9.57,0.13,99.91,0.09,108.9,USD,Billed
7000001252,770,2024-10-15,2024-10-19,US00,US01,10,2,USW1,C00065,P00007,2,EA,6.82,0.12,12.0,0.05,12.6,USD,Billed
7000001252,771,2024-05-20,2024-05-23,US00,US01,10,2,USE1,C00018,P00006,3,EA,4.57,0.0,13.71,0.07,14.67,USD,Open
7000001253,772,2024-03-24,2024-03-28,US00,US01,20,1,USW1,C00009,P00010,1,EA,11.67,0.08,10.74,0.07,11.49,USD,Open
7000001253,773,2025-01-25,2025-01-26,US00,US01,10,1,USC1,C00018,P00009,20,EA,3.2,0.1,57.6,0.08,62.21,USD,Open
7000001253,774,2025-08-13,2025-08-17,US00,US01,20,1,USE1,C00066,P00001,1,EA,6.55,0.11,5.83,0.09,6.35,USD,Open
7000001254,775,2024-08-02,2024-08-04,US00,US01,10,1,USC1,C00031,P00011,1,EA,9.57,0.13,8.33,0.09,9.08,USD,Open
7000001254,776,2025-06-09,2025-06-11,US00,US01,20,1,USW1,C00070,P00006,10,EA,4.57,0.1,41.13,0.07,44.01,USD,Delivered
7000001254,777,2024-08-02,2024-08-02,US00,US01,10,1,USC1,C00038,P00014,1,EA,7.66,0.05,7.28,0.08,7.86,USD,Open
7000001255,778,2025-02-06,2025-02-07,US00,US01,10,2,USC1,C00050,P00003,8,EA,11.02,0.11,78.46,0.08,84.74,USD,Billed
7000001255,779,2024-05-07,2024-05-08,US00,US01,10,1,USW1,C00046,P00010,10,EA,11.67,0.07,108.53,0.07,116.13,USD,Open
7000001255,780,2025-04-21,2025-04-24,US00,US01,10,1,USC1,C00032,P00008,4,EA,7.1,0.03,27.55,0.08,29.75,USD,Billed
7000001256,781,2025-02-07,2025-02-07,US00,US01,10,2,USE1,C00061,P00003,12,EA,11.02,0.11,117.69,0.08,127.11,USD,Billed
7000001256,782,2024-01-29,2024-02-01,US00,US01,20,2,USW1,C00070,P00001,3,EA,6.55,0.0,19.65,0.09,21.42,USD,Billed
7000001256,783,2024-12-03,2024-12-03,US00,US01,20,1,USC1,C00044,P00014,15,EA,7.66,0.12,101.11,0.065,107.68,USD,Billed
7000001257,784,2024-12-26,2024-12-29,US00,US01,20,1,USC1,C00049,P00006,2,EA,4.57,0.06,8.59,0.07,9.19,USD,Delivered
7000001257,785,2025-07-22,2025-07-24,US00,US01,10,1,USC1,C00053,P00015,20,EA,11.16,0.05,212.04,0.05,222.64,USD,Delivered
7000001257,786,2025-01-26,2025-01-26,US00,US01,10,2,USC1,C00060,P00004,8,EA,3.99,0.06,30.0,0.07,32.1,USD,Delivered
7000001258,787,2024-08-05,2024-08-07,US00,US01,20,1,USW1,C00039,P00011,5,EA,9.57,0.11,42.59,0.08,46.0,USD,Billed
7000001258,788,2025-07-27,2025-07-29,US00,US01,10,1,USW1,C00005,P00013,3,EA,10.86,0.0,32.58,0.065,34.7,USD,Billed
7000001258,789,2024-07-20,2024-07-22,US00,US01,10,2,USW1,C00002,P00002,1,EA,1.57,0.13,1.37,0.07,1.47,USD,Billed
7000001259,790,2024-01-17,2024-01-17,US00,US01,10,2,USC1,C00055,P00009,4,EA,3.2,0.12,11.26,0.065,11.99,USD,Open
7000001259,791,2024-11-17,2024-11-18,US00,US01,10,1,USC1,C00035,P00008,2,EA,7.1,0.0,14.2,0.08,15.34,USD,Open
7000001259,792,2025-06-01,2025-06-05,US00,US01,20,1,USW1,C00028,P00008,3,EA,7.1,0.05,20.23,0.05,21.24,USD,Open
7000001260,793,2025-07-23,2025-07-23,US00,US01,10,1,USE1,C00052,P00005,4,EA,8.36,0.17,27.76,0.07,29.7,USD,Delivered
7000001260,794,2024-11-20,2024-11-23,US00,US01,20,2,USW1,C00069,P00011,1,EA,9.57,0.16,8.04,0.07,8.6,USD,Open
7000001260,795,2025-02-15,2025-02-15,US00,US01,20,2,USE1,C00015,P00011,5,EA,9.57,0.16,40.19,0.065,42.8,USD,Open
7000001261,796,2024-11-13,2024-11-14,US00,US01,20,1,USE1,C00016,P00012,5,EA,11.35,0.09,51.64,0.08,55.77,USD,Delivered
7000001261,797,2024-03-22,2024-03-23,US00,US01,10,1,USW1,C00055,P00007,6,EA,6.82,0.07,38.06,0.09,41.49,USD,Open
7000001261,798,2025-04-18,2025-04-22,US00,US01,20,1,USC1,C00005,P00011,15,EA,9.57,0.1,129.2,0.065,137.6,USD,Delivered
7000001262,799,2025-04-12,2025-04-16,US00,US01,20,1,USC1,C00067,P00012,5,EA,11.35,0.1,51.08,0.05,53.63,USD,Open
7000001262,800,2025-02-28,2025-03-04,US00,US01,10,1,USE1,C00057,P00003,4,EA,11.02,0.09,40.11,0.07,42.92,USD,Open
7000001262,801,2024-07-22,2024-07-25,US00,US01,20,1,USW1,C00037,P00005,15,EA,8.36,0.06,117.88,0.08,127.31,USD,Billed
7000001263,802,2025-08-05,2025-08-07,US00,US01,10,1,USW1,C00030,P00002,10,EA,1.57,0.04,15.07,0.05,15.82,USD,Billed
7000001263,803,2025-01-21,2025-01-22,US00,US01,10,1,USC1,C00066,P00005,12,EA,8.36,0.02,98.31,0.08,106.17,USD,Billed
7000001263,804,2024-04-07,2024-04-09,US00,US01,20,2,USE1,C00051,P00008,4,EA,7.1,0.1,25.56,0.065,27.22,USD,Billed
7000001264,805,2024-12-10,2024-12-13,US00,US01,10,1,USE1,C00034,P00007,1,EA,6.82,0.13,5.93,0.05,6.23,USD,Delivered
7000001264,806,2024-07-26,2024-07-30,US00,US01,20,2,USE1,C00005,P00001,6,EA,6.55,0.11,34.98,0.07,37.43,USD,Billed
7000001264,807,2025-05-28,2025-05-31,US00,US01,10,1,USE1,C00035,P00007,12,EA,6.82,0.18,67.11,0.07,71.81,USD,Delivered
7000001265,808,2025-09-27,2025-10-01,US00,US01,20,1,USC1,C00064,P00012,10,EA,11.35,0.0,113.5,0.09,123.72,USD,Billed
7000001265,809,2025-08-08,2025-08-10,US00,US01,20,1,USC1,C00021,P00012,3,EA,11.35,0.14,29.28,0.07,31.33,USD,Delivered
7000001265,810,2024-06-14,2024-06-16,US00,US01,20,2,USE1,C00010,P00014,4,EA,7.66,0.02,30.03,0.05,31.53,USD,Delivered
7000001266,811,2024-01-22,2024-01-26,US00,US01,20,2,USE1,C00019,P00006,2,EA,4.57,0.08,8.41,0.065,8.96,USD,Delivered
7000001266,812,2024-06-02,2024-06-06,US00,US01,10,2,USW1,C00072,P00013,1,EA,10.86,0.04,10.43,0.08,11.26,USD,Delivered
7000001266,813,2025-03-14,2025-03-17,US00,US01,10,1,USW1,C00053,P00013,6,EA,10.86,0.14,56.04,0.065,59.68,USD,Billed
7000001267,814,2024-10-21,2024-10-25,US00,US01,10,1,USW1,C00064,P00012,10,EA,11.35,0.0,113.5,0.07,121.44,USD,Billed
7000001267,815,2024-08-06,2024-08-07,US00,US01,10,2,USE1,C00034,P00003,15,EA,11.02,0.02,161.99,0.065,172.52,USD,Billed
7000001267,816,2025-05-09,2025-05-11,US00,US01,10,1,USE1,C00069,P00013,8,EA,10.86,0.03,84.27,0.09,91.85,USD,Open
7000001268,817,2024-08-17,2024-08-19,US00,US01,20,1,USC1,C00049,P00001,10,EA,6.55,0.13,56.98,0.09,62.11,USD,Open
7000001268,818,2024-01-20,2024-01-24,US00,US01,20,1,USE1,C00028,P00007,4,EA,6.82,0.07,25.37,0.05,26.64,USD,Delivered
7000001268,819,2025-07-06,2025-07-10,US00,US01,10,1,USE1,C00052,P00007,12,EA,6.82,0.03,79.38,0.08,85.73,USD,Billed
7000001269,820,2024-05-27,2024-05-30,US00,US01,20,1,USW1,C00005,P00004,2,EA,3.99,0.04,7.66,0.09,8.35,USD,Open
